"","id","ts.endDateTime.w1","ts.exclusion.age.w1","outgoing1","findfault1","thorough1","nervous1","imagination1","reserved1","trusting1","lazy1","relaxed1","unartistic1","talkative1","original1","quarrels1","tense1","ingenious1","depressed1","enthusiasm1","forgiving1","assertive1","disorganized1","emotionallystable1","inventive1","cold1","perseveres1","moody1","artistic1","shy1","efficient1","calm1","routine1","plans1","reflect1","cooperate1","distracted1","sophisticated1","reliable1","worries1","quiet1","rude1","careless1","helpful1","considerate1","energy1","curious1","talkative2","findfault2","thorough2","depressed2","original2","reserved2","careless2","energy2","quarrels2","tense2","ingenious2","enthusiasm2","forgiving2","disorganized2","trusting2","emotionallystable2","inventive2","assertive2","cold2","perseveres2","connected2","moody2","artistic2","shy2","efficient2","calm2","routine2","plans2","nervous2","reflect2","unartistic2","cooperate2","distracted2","sophisticated2","helpful2","likesothers2","imagination2","outgoing2","lazy2","relaxed2","reliable2","worries2","quiet2","rude2","considerate2","curious2","talkative3","findfault3","thorough3","depressed3","original3","reserved3","careless3","energy3","quarrels3","tense3","ingenious3","enthusiasm3","forgiving3","disorganized3","trusting3","emotionallystable3","inventive3","assertive3","cold3","perseveres3","moody3","artistic3","shy3","efficient3","calm3","routine3","plans3","nervous3","reflect3","unartistic3","cooperate3","distracted3","sophisticated3","helpful3","relaxed3","reliable3","curious3","worries3","imagination3","quiet3","lazy3","considerate3","outgoing3","rude3","talkative_a","findfault_a","thorough_a","depressed_a","original_a","reserved_a","helpful_a","careless_a","relaxed_a","curious_a","energy_a","quarrels_a","reliable_a","tense_a","ingenious_a","enthusiasm_a","forgiving_a","disorganized_a","worries_a","imagination_a","quiet_a","trusting_a","lazy_a","emotionallystable_a","inventive_a","assertive_a","cold_a","perseveres_a","moody_a","artistic_a","shy_a","considerate_a","efficient_a","calm_a","routine_a","outgoing_a","rude_a","plans_a","nervous_a","reflect_a","unartistic_a","cooperate_a","distracted_a","sophisticated_a","talkative_b","findfault_b","thorough_b","depressed_b","original_b","reserved_b","helpful_b","careless_b","relaxed_b","curious_b","energy_b","quarrels_b","reliable_b","tense_b","ingenious_b","enthusiasm_b","forgiving_b","disorganized_b","worries_b","imagination_b","quiet_b","trusting_b","lazy_b","emotionallystable_b","inventive_b","assertive_b","cold_b","perseveres_b","moody_b","artistic_b","shy_b","considerate_b","efficient_b","calm_b","routine_b","outgoing_b","rude_b","plans_b","nervous_b","reflect_b","unartistic_b","cooperate_b","distracted_b","sophisticated_b","talkative_c","findfault_c","thorough_c","depressed_c","original_c","reserved_c","helpful_c","careless_c","relaxed_c","curious_c","energy_c","quarrels_c","reliable_c","tense_c","ingenious_c","enthusiasm_c","forgiving_c","disorganized_c","worries_c","imagination_c","quiet_c","trusting_c","lazy_c","emotionallystable_c","inventive_c","assertive_c","cold_c","perseveres_c","moody_c","artistic_c","shy_c","considerate_c","efficient_c","calm_c","routine_c","outgoing_c","rude_c","plans_c","nervous_c","reflect_c","unartistic_c","cooperate_c","distracted_c","sophisticated_c","talkative_d","findfault_d","thorough_d","depressed_d","original_d","reserved_d","helpful_d","careless_d","relaxed_d","curious_d","energy_d","quarrels_d","reliable_d","tense_d","ingenious_d","enthusiasm_d","forgiving_d","disorganized_d","worries_d","imagination_d","quiet_d","trusting_d","lazy_d","emotionallystable_d","inventive_d","assertive_d","cold_d","perseveres_d","moody_d","artistic_d","shy_d","considerate_d","efficient_d","calm_d","routine_d","outgoing_d","rude_d","plans_d","nervous_d","reflect_d","unartistic_d","cooperate_d","distracted_d","sophisticated_d"
"11",97938,"11/13/12 11:31","11/13/12 11:33",6,13,12,13,13,7,5,10,9,7,9,11,5,12,15,13,10,12,5,3,2,8,9,9,15,10,10,15,10,9,7,8,9,8,9,13,15,8,9,7,9,11,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,10,13,14,6,4,3,5,5,15,13,11,3,9,1,11,11,10,8,15,10,10,13,10,4,7,9,10,8,11,8,8,9,10,9,15,13,9,8,12,13,6,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,12,10,10,3,9,5,3,15,5,3,11,9,14,11,11,3,10,10,8,8,NA,1,10,8,4,6,15,11,11,14,12,9,10,7,6,5,14,12,5,8,8,9,12,11,10,9,9,5,10,7,8,15,8,2,11,8,13,10,10,3,8,9,6,11,5,7,9,11,6,9,14,10,10,15,13,10,8,8,1,8,10,12,6,9,11,9
"12",9006,"10/16/12 12:29","10/16/12 13:37",13,10,9,10,14,2,15,11,12,3,8,13,9,10,12,5,10,15,3,10,10,11,1,10,9,15,5,14,11,1,14,11,13,12,8,7,9,6,10,13,10,12,14,15,11,11,12,5,11,6,10,12,5,9,12,13,14,13,13,9,12,8,3,10,7,11,14,10,12,11,4,14,10,11,4,11,13,10,10,8,12,9,10,11,11,5,5,9,9,14,8,11,13,6,15,11,10,13,6,8,15,12,15,10,11,12,11,11,4,14,13,14,14,12,14,3,15,6,12,6,13,10,14,12,15,14,15,5,13,6,5,8,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,14,7,14,5,11,7,8,15,13,9,15,9,15,13,14,9,7,13,9,13,6,8,13,8,4,14,11,14,11,8,15,11,8,12,9,15,13,14,3,11,11,13,10,10,14,7,13,6,10,9,8,15,14,6,10,8,14,11,14,9,10,14,6,3,4,12,11,6,8,12,13,14,11,9,11,12,3,10,10,14,10,12,2,10,12,12,10,9,12,2,14,7,11,11,11,15,12,10,11,10,15,12,15,10,10,12,6,8,5,8,10,5,10,11,12,12,11,8,14,12,2,11,10,15,11,11,5,11,9,10
"13",38179,"11/6/12 16:40","11/6/12 17:15",12,5,13,8,8,5,14,6,13,6,12,9,3,10,12,2,12,12,8,3,10,7,9,11,11,12,11,12,12,8,12,9,15,11,8,14,10,5,11,4,14,15,11,11,13,6,12,3,10,5,5,11,6,3,4,11,12,3,15,10,6,7,3,13,14,9,12,9,11,13,9,13,6,5,5,12,6,5,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,9,13,2,11,9,13,5,10,10,12,4,14,6,10,13,14,4,9,10,6,15,6,11,9,8,2,14,9,11,10,13,14,12,8,10,3,13,9,10,6,14,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"14",89450,"10/23/12 11:26","10/23/12 11:30",14,11,12,9,14,6,12,11,13,7,13,11,10,9,12,3,11,14,13,5,14,13,6,11,4,14,8,11,14,11,10,11,11,10,11,14,10,5,12,11,11,13,12,13,12,12,13,3,12,9,9,6,3,12,11,7,12,1,7,14,13,13,9,12,10,4,14,9,13,14,8,12,4,10,2,11,3,13,13,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,10,10,11,13,10,10,6,4,9,14,9,10,5,8,14,13,5,9,9,6,12,10,13,13,9,11,5,13,2,8,8,12,9,12,12,13,9,10,9,10,10,11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,10,12,4,13,11,11,9,12,14,10,4,13,10,14,10,13,3,4,12,6,10,4,14,13,13,9,12,5,14,7,11,12,14,10,12,11,13,4,11,3,12,5,13,11,9,12,7,12,9,12,11,10,13,7,4,13,11,14,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,7,10,11,11,10,8,11,12,9,11,10,14,6,4,14,13,13,12,12,2,9,12,10,9,7,14,13,12,12,12,11,14,7,9,13,13,10,12,10,12,5,11,3,9,9,13
"15",88595,"10/23/12 12:06","10/23/12 14:37",13,9,13,14,14,4,14,6,2,2,15,11,2,15,12,2,12,14,13,5,3,13,6,11,3,15,5,13,3,14,14,14,14,10,14,15,13,1,3,3,5,15,11,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16",84401,"10/29/12 14:31","10/29/12 14:36",13,9,13,11,12,9,13,6,7,6,13,9,4,12,10,4,13,12,14,3,10,9,4,14,9,11,10,13,11,9,14,10,14,4,9,14,14,7,4,5,10,13,13,11,14,2,15,3,12,4,5,13,3,11,12,13,12,2,14,9,11,14,3,15,15,10,13,9,14,9,9,14,13,12,2,15,3,12,12,15,11,10,4,9,14,11,4,7,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,4,14,3,11,9,14,5,9,15,13,2,15,11,11,12,10,3,11,12,7,12,6,10,10,11,6,15,9,13,12,14,15,12,11,14,5,12,10,11,3,15,4,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"17",57640,"12/7/12 11:48","12/7/12 12:35",12,5,14,9,14,8,15,5,14,1,12,12,2,9,9,2,15,14,9,3,12,15,2,15,9,15,11,12,13,8,11,15,12,9,15,13,7,9,7,3,14,15,13,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,5,13,2,10,9,3,13,3,8,9,14,13,2,12,14,10,9,2,12,4,13,11,11,13,3,11,7,10,3,12,3,13,13,11,13,11,7,12,12,3,12,12,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,4,14,2,14,6,13,2,10,14,14,2,15,8,12,15,15,3,4,14,9,15,3,5,14,9,2,15,6,15,11,15,15,12,5,14,5,15,8,14,1,13,4,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"18",71681,"10/30/12 16:48","10/30/12 17:28",9,6,13,3,14,5,12,9,11,13,10,12,5,9,8,2,9,11,9,7,14,13,8,11,5,7,4,10,13,6,14,15,12,6,8,11,11,4,5,8,13,13,8,11,11,9,14,2,14,10,11,9,13,7,14,12,15,11,15,15,14,9,3,12,14,5,8,10,14,15,11,15,7,15,9,13,12,8,14,12,14,10,6,13,14,9,11,7,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,5,11,2,13,10,12,7,13,14,11,10,10,11,11,7,12,10,9,14,8,12,7,14,13,10,3,10,4,6,9,12,12,13,4,8,7,14,6,14,12,11,9,6,7,5,12,1,14,9,12,10,12,13,11,10,11,4,13,10,11,12,9,14,10,13,9,15,14,10,4,9,4,9,10,11,14,13,4,9,10,13,10,15,10,11,9,8,10,9,13,1,15,9,10,11,12,12,13,10,12,9,10,10,13,12,12,14,12,13,9,14,14,6,5,12,4,8,11,13,12,14,5,10,9,14,7,15,9,10,10,6
"19",84137,"10/22/12 14:49","10/22/12 15:24",7,13,11,5,13,9,5,7,15,10,4,14,11,9,15,1,8,6,14,11,15,13,11,14,1,15,12,12,15,13,12,15,15,11,15,13,1,13,9,7,7,8,6,11,5,9,9,1,13,12,9,10,6,4,13,10,11,6,8,13,14,13,5,10,14,3,14,10,12,14,3,11,2,14,2,14,11,14,11,14,15,10,11,15,13,1,11,NA,12,15,11,9,11,1,15,11,12,13,8,3,14,11,12,5,11,14,15,11,6,11,5,15,11,12,13,6,10,4,15,3,15,11,14,12,14,11,14,2,15,11,10,12,11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,12,1,14,8,10,10,12,12,11,5,11,5,12,10,12,8,2,12,9,8,7,15,12,11,6,11,6,13,11,9,11,11,8,9,9,10,6,12,4,10,8,12,8,4,11,1,12,10,10,9,14,14,13,5,11,5,14,11,13,4,1,14,9,10,NA,14,12,12,9,12,4,15,9,11,13,13,3,11,9,10,2,15,8,13,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"20",90700,"10/23/12 9:51","10/23/12 10:47",10,9,12,5,9,3,11,14,11,10,12,11,11,8,9,3,6,3,15,9,9,9,12,13,13,7,3,10,9,10,10,7,7,10,2,13,7,3,13,9,7,5,7,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"21",78387,"11/2/12 13:18","11/2/12 13:46",12,12,10,13,7,7,12,10,5,6,11,7,4,10,11,13,11,13,4,11,5,6,4,10,13,15,14,5,6,9,6,13,14,13,10,10,13,6,6,9,12,13,6,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,7,12,6,11,3,13,10,12,13,13,2,13,7,11,13,7,3,8,6,5,11,7,11,4,9,9,10,12,14,10,12,3,10,4,13,7,12,6,13,4,12,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",82540,"10/26/12 10:45","10/26/12 15:50",9,5,12,10,9,8,11,4,9,8,8,11,1,10,11,3,8,10,7,4,12,10,3,13,4,9,7,13,11,9,12,14,10,6,6,13,9,8,7,6,12,13,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",7287,"11/2/12 11:59","11/2/12 12:36",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,2,3,15,15,8,14,4,1,8,15,3,13,11,4,1,13,1,11,5,1,15,10,4,1,4,8,5,11,15,4,1,15,15,1,NA,15,9,12,1,5,15,4,4,3,13,10,1,4,15,15,5,12,1,4,11,15,3,12,12,5,1,11,2,4,5,15,10,5,1,4,8,5,15,15,1,2,13,15,1,1,6,11,15,13,4,11,1,9,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,5,15,14,8,2,13,3,8,1,4,8,13,14,4,13,8,15,14,8,3,13,1,14,1,12,3,15,8,10,3,1,6,8,4,2,3,13,15,8,1,15,13,15,1,2,15,15,5,3,14,1,14,1,5,7,6,13,3,8,5,15,13,3,1,11,1,12,1,15,3,15,10,6,1,1,4,8,6,7,5,13,15,5,1,15,13,14,4,7,13,15,4,5,11,1,15,6,1,11,8,14,5,10,8,15,14,6,2,8,1,13,8,11,8,14,10,5,4,8,8,8,11,4,8,9,15,5,1,13,12
"24",30871,"11/2/12 15:09","11/2/12 15:40",13,14,10,3,10,5,12,12,9,6,12,9,2,11,7,5,13,6,6,11,14,7,3,10,7,15,7,2,11,6,5,6,12,14,12,10,4,2,9,11,12,11,13,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
